nodeId,Date
9808317,1998-08-13
9808318,1998-08-13
9808319,1998-08-13
9808320,1998-08-13
9808321,1998-08-13
9808322,1998-08-13
9808323,1998-08-14
9808324,1998-08-14
9808325,1998-08-14
9808326,1998-08-14
9808327,1998-08-14
9808328,1998-08-14
9808329,1998-08-14
9808330,1998-08-14
9808331,1998-08-14
9808332,1998-08-14
9808333,1998-08-14
9808334,1998-08-15
9808335,1998-08-16
9808336,1998-08-16
9808337,1998-08-17
9808338,1998-08-17
9808339,1998-08-17
9808340,1998-08-17
9808341,1998-08-17
9808342,1998-08-17
9808343,1998-08-17
9808344,1998-08-17
9808345,1998-08-17
9808346,1998-08-17
9808347,1998-08-17
9808348,1998-08-18
9808349,1998-08-18
9808350,1998-08-18
9808351,1998-08-18
9808352,1998-08-18
9808353,1998-08-18
9808354,1998-08-18
9808355,1998-08-18
9808356,1998-08-18
9808357,1998-08-18
9808358,1998-08-19
9808359,1998-08-19
9808360,1998-08-19
9808361,1998-08-19
9808362,1998-08-19
9808363,1998-08-19
9808364,1998-08-19
9808365,1998-08-19
9808366,1998-08-19
9808367,1998-08-19
9808368,1998-08-19
9808369,1998-08-20
9808370,1998-08-20
9808371,1998-08-20
9808372,1998-08-20
9808373,1998-08-20
9808374,1998-08-20
9808375,1998-08-20
9808376,1998-08-20
9808377,1998-08-20
9808378,1998-08-20
9808379,1998-08-21
9808380,1998-08-21
9808381,1998-08-21
9808382,1998-08-21
9808383,1998-08-21
9808384,1998-08-21
9808385,1998-08-22
9808386,1998-08-23
9808387,1998-08-24
9808388,1998-08-24
9808389,1998-08-24
9808390,1998-08-24
9808391,1998-08-24
9808392,1998-08-24
9808393,1998-08-24
9808394,1998-08-24
9808395,1998-08-24
9808396,1998-08-24
9808397,1998-08-24
9808398,1998-08-24
9808399,1998-08-24
9808400,1998-08-24
9808401,1998-08-24
9808402,1998-08-24
9808403,1998-08-24
9808404,1998-08-25
9808405,1998-08-25
9808406,1998-08-25
9808407,1998-08-25
9808408,1998-08-25
9808409,1998-08-25
9808410,1998-08-25
9808411,1998-08-25
9808412,1998-08-25
9808413,1998-08-25
9808414,1998-08-25
9808415,1998-08-25
9808416,1998-08-25
9808417,1998-08-25
9808418,1998-08-25
9808419,1998-08-26
9808420,1998-08-26
9808421,1998-08-26
9808422,1998-08-26
9808423,1998-08-26
9808424,1998-08-26
9808425,1998-08-26
9808426,1998-08-26
9808427,1998-08-26
9808428,1998-08-26
9808429,1998-08-26
9808430,1998-08-26
9808431,1998-08-27
9808432,1998-08-27
9808433,1998-08-27
9808434,1998-08-27
9808435,1998-08-27
9808436,1998-08-27
9808437,1998-08-27
9808438,1998-08-27
9808439,1998-08-27
9808440,1998-08-27
9808441,1998-08-27
9808442,1998-08-27
9808443,1998-08-27
9808444,1998-08-27
9808445,1998-08-27
9808446,1998-08-27
9808447,1998-08-27
9808448,1998-08-28
9808449,1998-08-28
9808450,1998-08-28
9808451,1998-08-28
9808452,1998-08-28
9808453,1998-08-28
9808454,1998-08-28
9808455,1998-08-28
9808456,1998-08-28
9808457,1998-08-28
9808458,1998-08-28
9808459,1998-08-28
9808460,1998-08-28
9808461,1998-08-28
9808462,1998-08-28
9808463,1998-08-28
9808464,1998-08-28
9808465,1998-08-28
9808466,1998-08-28
9808467,1998-08-28
9808468,1998-08-28
9808469,1998-08-28
9808470,1998-08-28
9808471,1998-08-28
9808472,1998-08-29
9808473,1998-08-29
9808474,1998-08-30
9808475,1998-08-30
9808476,1998-08-30
9808477,1998-08-30
9808478,1998-08-31
9808479,1998-08-31
9808480,1998-08-31
9808481,1998-08-31
9808482,1998-08-31
9808483,1998-08-31
9808484,1998-08-31
9808485,1998-08-31
9808486,1998-08-31
9808487,1998-08-31
9808488,1998-08-31
9808489,1998-08-31
9808490,1998-08-31
9808491,1998-08-31
9808492,1998-08-31
9808493,1998-08-31
9808494,1998-08-31
9808495,1998-08-31
9808496,1998-08-31
9808497,1998-08-31
9808498,1998-08-31
119808010,1998-08-03
119808084,1998-08-10
119808098,1998-08-11
119808099,1998-08-11
119808104,1998-08-11
119808110,1998-08-11
119808133,1998-08-13
119808142,1998-08-13
119808149,1998-08-14
119808162,1998-08-15
119808170,1998-08-17
119808196,1998-08-19
119808243,1998-08-21
119808320,1998-08-28
119808348,1998-08-31
119808349,1998-08-31
119808008,1998-08-02
119808050,1998-08-05
119808134,1998-08-12
119808026,1998-08-10
119808052,1998-08-19
119808059,1998-08-24
119808065,1998-08-25
119808066,1998-08-25
119808004,1998-08-06
119808018,1998-08-17
119808036,1998-08-25
119808042,1998-08-27
119808047,1998-08-27
119808056,1998-08-31
119808004,1998-08-02
119808011,1998-08-04
119808021,1998-08-05
119808028,1998-08-05
119808044,1998-08-07
119808047,1998-08-09
119808062,1998-08-11
119808063,1998-08-12
119808071,1998-08-12
119808087,1998-08-14
119808090,1998-08-14
119808091,1998-08-14
119808092,1998-08-16
119808093,1998-08-16
119808095,1998-08-17
119808106,1998-08-18
119808114,1998-08-19
119808122,1998-08-20
119808138,1998-08-21
119808139,1998-08-21
119808147,1998-08-24
119808172,1998-08-28
119808176,1998-08-28
119808186,1998-08-31
119808005,1998-08-03
119808011,1998-08-06
119808013,1998-08-06
119808021,1998-08-10
119808022,1998-08-10
119808023,1998-08-10
119808031,1998-08-12
119808033,1998-08-12
119808058,1998-08-20
119808073,1998-08-27
119808076,1998-08-31
119808004,1998-08-06
119808016,1998-08-13
119808018,1998-08-27
9809201,1998-09-01
9809202,1998-09-01
9809203,1998-09-01
9809204,1998-09-01
9809205,1998-09-01
9809206,1998-09-01
9809207,1998-09-01
9809208,1998-09-01
9809209,1998-09-01
9809210,1998-09-01
9809211,1998-09-01
9809212,1998-09-01
9809213,1998-09-01
9809214,1998-09-01
9809215,1998-09-01
9809216,1998-09-01
9809217,1998-09-01
9809218,1998-09-01
9809219,1998-09-01
9809220,1998-09-01
9809221,1998-09-01
9809222,1998-09-01
9809223,1998-09-01
9809224,1998-09-01
9809225,1998-09-02
9809226,1998-09-02
9809227,1998-09-02
9809228,1998-09-02
9809229,1998-09-02
9809230,1998-09-02
9809231,1998-09-02
9809232,1998-09-02
9809233,1998-09-02
9809234,1998-09-02
9809235,1998-09-02
9809236,1998-09-02
9809237,1998-09-02
9809238,1998-09-02
9809239,1998-09-02
9809240,1998-09-02
9809241,1998-09-02
9809242,1998-09-02
9809243,1998-09-03
9809244,1998-09-03
9809245,1998-09-03
9809246,1998-09-03
9809247,1998-09-03
9809248,1998-09-03
9809249,1998-09-03
9809250,1998-09-03
9809251,1998-09-03
9809252,1998-09-03
9809253,1998-09-03
9809254,1998-09-03
9809255,1998-09-03
9809256,1998-09-04
9809257,1998-09-04
9809258,1998-09-04
9809259,1998-09-04
9809260,1998-09-04
9809261,1998-09-04
9809262,1998-09-04
9809263,1998-09-04
9809264,1998-09-04
9809265,1998-09-04
9809266,1998-09-04
9809267,1998-09-04
9809268,1998-09-04
9809269,1998-09-04
9809270,1998-09-04
9809271,1998-09-04
9809272,1998-09-04
9809273,1998-09-04
9809274,1998-09-04
9809275,1998-09-04
9809276,1998-09-04
9809277,1998-09-04
9809278,1998-09-04
9809279,1998-09-04
9809280,1998-09-05
9809281,1998-09-05
9809282,1998-09-05
9809283,1998-09-05
9809284,1998-09-07
9809285,1998-09-07
9809286,1998-09-07
9809287,1998-09-07
9809288,1998-09-07
9809289,1998-09-07
9809290,1998-09-07
9809291,1998-09-07
9809292,1998-09-07
9809293,1998-09-07
9809294,1998-09-07
9809295,1998-09-08
9809296,1998-09-08
9809297,1998-09-08
9809298,1998-09-08
9809299,1998-09-08
9809300,1998-09-08
9809301,1998-09-08
9809302,1998-09-08
9809303,1998-09-08
9809304,1998-09-08
9809305,1998-09-08
9809306,1998-09-08
9809307,1998-09-09
9809308,1998-09-09
9809309,1998-09-09
9809310,1998-09-09
9809311,1998-09-09
9809312,1998-09-09
9809313,1998-09-09
9809314,1998-09-09
9809315,1998-09-10
9809316,1998-09-10
9809317,1998-09-10
9809318,1998-09-10
9809319,1998-09-10
9809320,1998-09-10
9809321,1998-09-10
9809322,1998-09-10
9809323,1998-09-10
9809324,1998-09-10
9809325,1998-09-10
9809326,1998-09-10
9809327,1998-09-10
9809328,1998-09-10
9809329,1998-09-10
9809330,1998-09-10
9809331,1998-09-11
9809332,1998-09-11
9809333,1998-09-11
9809334,1998-09-11
9809335,1998-09-11
9809336,1998-09-11
9809337,1998-09-11
9809338,1998-09-11
9809339,1998-09-11
9809340,1998-09-11
9809341,1998-09-11
9809342,1998-09-11
9809343,1998-09-11
9809344,1998-09-11
9809345,1998-09-11
9809346,1998-09-11
9809347,1998-09-11
9809348,1998-09-11
9809349,1998-09-12
9809350,1998-09-12
9809351,1998-09-12
9809352,1998-09-12
9809353,1998-09-13
9809354,1998-09-13
9809355,1998-09-13
9809356,1998-09-13
9809357,1998-09-13
9809358,1998-09-13
9809359,1998-09-13
9809360,1998-09-13
9809361,1998-09-13
9809362,1998-09-13
9809363,1998-09-14
9809364,1998-09-14
9809365,1998-09-14
9809366,1998-09-14
9809367,1998-09-14
9809368,1998-09-14
9809369,1998-09-14
9809370,1998-09-14
9809371,1998-09-14
9809372,1998-09-14
9809373,1998-09-14
9809374,1998-09-14
9809375,1998-09-14
9809376,1998-09-14
9809377,1998-09-14
9809378,1998-09-14
9809379,1998-09-14
9809380,1998-09-14
9809381,1998-09-14
9809382,1998-09-14
9809383,1998-09-14
9809384,1998-09-14
9809385,1998-09-15
9809386,1998-09-15
9809387,1998-09-15
9809388,1998-09-15
9809389,1998-09-15
9809390,1998-09-15
9809391,1998-09-15
9809392,1998-09-15
9809393,1998-09-15
9809394,1998-09-15
9809395,1998-09-15
9809396,1998-09-15
9809397,1998-09-15
9809398,1998-09-15
9809399,1998-09-15
9809400,1998-09-15
9809401,1998-09-15
9809402,1998-09-15
9809403,1998-09-15
9809404,1998-09-15
9809405,1998-09-15
9809406,1998-09-15
9809407,1998-09-15
9809408,1998-09-15
9809409,1998-09-16
9809410,1998-09-16
9809411,1998-09-16
9809412,1998-09-16
9809413,1998-09-16
9809414,1998-09-16
9809415,1998-09-16
9809416,1998-09-16
9809417,1998-09-16
9809418,1998-09-16
9809419,1998-09-16
9809420,1998-09-16
9809421,1998-09-16
9809422,1998-09-16
9809423,1998-09-17
9809424,1998-09-17
9809425,1998-09-17
9809426,1998-09-17
9809427,1998-09-17
9809428,1998-09-17
9809429,1998-09-17
9809430,1998-09-17
9809431,1998-09-18
9809432,1998-09-17
9809433,1998-09-17
9809434,1998-09-17
9809435,1998-09-17
9809436,1998-09-17
9809437,1998-09-17
9809438,1998-09-17
9809439,1998-09-17
9809440,1998-09-17
9809441,1998-09-17
9809442,1998-09-18
9809443,1998-09-18
9809444,1998-09-18
9809445,1998-09-18
9809446,1998-09-18
9809447,1998-09-18
9809448,1998-09-18
9809449,1998-09-18
9809450,1998-09-18
9809451,1998-09-18
9809452,1998-09-18
9809453,1998-09-18
9809454,1998-09-18
9809455,1998-09-18
9809456,1998-09-19
9809457,1998-09-19
9809458,1998-09-20
9809459,1998-09-20
9809460,1998-09-21
9809461,1998-09-21
9809462,1998-09-21
9809463,1998-09-21
9809464,1998-09-21
9809465,1998-09-21
9809466,1998-09-21
9809467,1998-09-21
9809468,1998-09-21
9809469,1998-09-21
9809470,1998-09-21
9809471,1998-09-21
9809472,1998-09-21
9809473,1998-09-21
9809474,1998-09-22
9809475,1998-09-22
9809476,1998-09-22
9809477,1998-09-22
9809478,1998-09-22
9809479,1998-09-22
9809480,1998-09-22
9809481,1998-09-22
9809482,1998-09-23
9809483,1998-09-22
9809484,1998-09-22
9809485,1998-09-22
9809486,1998-09-22
9809487,1998-09-22
9809488,1998-09-22
9809489,1998-09-23
9809490,1998-09-23
9809491,1998-09-23
9809492,1998-09-23
9809493,1998-09-23
9809494,1998-09-23
9809495,1998-09-23
9809496,1998-09-23
9809497,1998-09-23
9809498,1998-09-23
9809499,1998-09-23
9809500,1998-09-23
9809501,1998-09-23
9809502,1998-09-23
9809503,1998-09-23
9809504,1998-09-23
9809505,1998-09-23
9809506,1998-09-23
9809507,1998-09-23
9809508,1998-09-23
9809509,1998-09-23
9809510,1998-09-23
9809511,1998-09-23
9809512,1998-09-23
9809513,1998-09-23
9809514,1998-09-23
9809515,1998-09-24
9809516,1998-09-24
9809517,1998-09-24
9809518,1998-09-24
9809519,1998-09-24
9809520,1998-09-24
9809521,1998-09-24
9809522,1998-09-24
9809523,1998-09-24
9809524,1998-09-24
9809525,1998-09-24
9809526,1998-09-24
9809527,1998-09-25
9809528,1998-09-25
9809529,1998-09-25
9809530,1998-09-25
9809531,1998-09-25
9809532,1998-09-25
9809533,1998-09-25
9809534,1998-09-25
9809535,1998-09-25
9809536,1998-09-25
9809537,1998-09-25
9809538,1998-09-25
9809539,1998-09-25
9809540,1998-09-25
9809541,1998-09-25
9809542,1998-09-25
9809543,1998-09-25
9809544,1998-09-25
9809545,1998-09-25
9809546,1998-09-25
9809547,1998-09-28
9809548,1998-09-26
9809549,1998-09-26
9809550,1998-09-26
9809551,1998-09-26
9809552,1998-09-26
9809553,1998-09-27
9809554,1998-09-27
9809555,1998-09-27
9809556,1998-09-28
9809557,1998-09-28
9809558,1998-09-28
9809559,1998-09-28
9809560,1998-09-28
9809561,1998-09-28
9809562,1998-09-28
9809563,1998-09-28
9809564,1998-09-28
9809565,1998-09-28
9809566,1998-09-28
9809567,1998-09-28
9809568,1998-09-28
9809569,1998-09-28
9809570,1998-09-28
9809571,1998-09-28
9809572,1998-09-28
9809573,1998-09-28
9809574,1998-09-29
9809575,1998-09-29
9809576,1998-09-29
9809577,1998-09-29
9809578,1998-09-29
9809579,1998-09-29
9809580,1998-09-29
9809581,1998-09-29
9809582,1998-09-29
9809583,1998-09-29
9809584,1998-09-29
9809585,1998-09-30
9809586,1998-09-30
9809587,1998-09-30
9809588,1998-09-30
9809589,1998-09-30
9809590,1998-09-30
9809591,1998-09-30
9809592,1998-09-30
9809593,1998-09-30
9809594,1998-09-30
9809595,1998-09-30
9809596,1998-09-30
9809597,1998-09-30
9809598,1998-09-30
119809032,1998-09-03
119809101,1998-09-08
119809163,1998-09-13
119809164,1998-09-13
119809214,1998-09-16
119809260,1998-09-21
119809272,1998-09-22
119809273,1998-09-22
119809282,1998-09-23
119809320,1998-09-24
119809334,1998-09-25
119809015,1998-09-01
119809125,1998-09-08
119809001,1998-09-01
119809004,1998-09-07
119809006,1998-09-09
119809020,1998-09-18
119809025,1998-09-23
119809030,1998-09-29
119809004,1998-09-01
119809013,1998-09-03
119809015,1998-09-03
119809018,1998-09-03
119809025,1998-09-04
119809045,1998-09-09
119809065,1998-09-10
119809066,1998-09-10
119809085,1998-09-14
119809095,1998-09-14
119809122,1998-09-16
119809129,1998-09-16
119809142,1998-09-18
119809158,1998-09-21
119809162,1998-09-22
119809166,1998-09-23
119809171,1998-09-24
119809172,1998-09-24
119809180,1998-09-29
119809187,1998-09-30
119809016,1998-09-02
119809020,1998-09-02
119809046,1998-09-08
119809050,1998-09-08
119809053,1998-09-08
119809054,1998-09-08
119809060,1998-09-10
119809069,1998-09-10
119809080,1998-09-11
119809083,1998-09-11
119809085,1998-09-14
119809087,1998-09-13
119809096,1998-09-14
119809098,1998-09-14
119809099,1998-09-14
119809106,1998-09-15
119809110,1998-09-15
119809125,1998-09-17
119809126,1998-09-17
119809127,1998-09-17
119809138,1998-09-18
119809147,1998-09-21
119809181,1998-09-25
119809183,1998-09-25
119809184,1998-09-25
119809192,1998-09-27
119809199,1998-09-29
119809203,1998-09-29
119809016,1998-09-16
119809093,1998-09-17
119809004,1998-09-02
119809007,1998-09-02
119809013,1998-09-04
119809015,1998-09-06
119809023,1998-09-08
119809025,1998-09-09
119809039,1998-09-14
119809071,1998-09-22
119809077,1998-09-25
119809087,1998-09-29
119809088,1998-09-30
119809091,1998-09-30
119809092,1998-09-30
119809095,1998-09-30
119809001,1998-09-01
119809037,1998-09-25
119809041,1998-09-29
9810201,1998-10-01
9810202,1998-10-01
9810203,1998-10-01
9810204,1998-10-01
9810205,1998-10-01
9810206,1998-10-01
9810207,1998-10-01
9810208,1998-10-01
9810209,1998-10-01
9810210,1998-10-01
9810211,1998-10-01
9810212,1998-10-01
9810213,1998-10-01
9810214,1998-10-01
9810215,1998-10-01
9810216,1998-10-01
9810217,1998-10-01
9810218,1998-10-02
9810219,1998-10-02
9810220,1998-10-02
9810221,1998-10-02
9810222,1998-10-02
9810223,1998-10-02
9810224,1998-10-02
9810225,1998-10-02
9810226,1998-10-02
9810227,1998-10-02
9810228,1998-10-02
9810229,1998-10-02
9810230,1998-10-02
9810231,1998-10-02
9810232,1998-10-02
9810233,1998-10-02
9810234,1998-10-02
9810235,1998-10-02
9810236,1998-10-02
9810237,1998-10-03
9810238,1998-10-03
9810239,1998-10-04
9810240,1998-10-04
9810241,1998-10-05
9810242,1998-10-04
9810243,1998-10-05
9810244,1998-10-05
9810245,1998-10-05
9810246,1998-10-05
9810247,1998-10-05
9810248,1998-10-05
9810249,1998-10-05
9810250,1998-10-05
9810251,1998-10-05
9810252,1998-10-05
9810253,1998-10-05
9810254,1998-10-05
9810255,1998-10-06
9810256,1998-10-06
9810257,1998-10-06
9810258,1998-10-06
9810259,1998-10-06
9810260,1998-10-06
9810261,1998-10-06
9810262,1998-10-06
9810263,1998-10-07
9810264,1998-10-06
9810265,1998-10-06
9810266,1998-10-06
9810267,1998-10-06
9810268,1998-10-06
9810269,1998-10-06
9810270,1998-10-07
9810271,1998-10-07
9810272,1998-10-07
9810273,1998-10-07
9810274,1998-10-07
9810275,1998-10-07
9810276,1998-10-07
9810277,1998-10-07
9810278,1998-10-07
9810279,1998-10-07
9810280,1998-10-07
9810281,1998-10-08
9810282,1998-10-08
9810283,1998-10-08
9810284,1998-10-08
9810285,1998-10-08
9810286,1998-10-08
9810287,1998-10-08
9810288,1998-10-08
9810289,1998-10-08
9810290,1998-10-08
9810291,1998-10-08
9810292,1998-10-08
9810293,1998-10-08
9810294,1998-10-08
9810295,1998-10-08
9810296,1998-10-08
9810297,1998-10-08
9810298,1998-10-08
9810299,1998-10-08
9810300,1998-10-09
9810301,1998-10-09
9810302,1998-10-09
9810303,1998-10-09
9810304,1998-10-09
9810305,1998-10-09
9810306,1998-10-09
9810307,1998-10-09
9810308,1998-10-09
9810309,1998-10-09
9810310,1998-10-09
9810311,1998-10-09
9810312,1998-10-09
9810313,1998-10-09
9810314,1998-10-09
9810315,1998-10-09
9810316,1998-10-09
9810317,1998-10-10
9810318,1998-10-10
9810319,1998-10-11
9810320,1998-10-11
9810321,1998-10-12
9810322,1998-10-12
9810323,1998-10-12
9810324,1998-10-12
9810325,1998-10-12
9810326,1998-10-12
9810327,1998-10-12
9810328,1998-10-12
9810329,1998-10-12
9810330,1998-10-12
9810331,1998-10-12
9810332,1998-10-12
9810333,1998-10-13
9810334,1998-10-13
9810335,1998-10-13
9810336,1998-10-13
9810337,1998-10-13
9810338,1998-10-13
9810339,1998-10-13
9810340,1998-10-13
9810341,1998-10-13
9810342,1998-10-13
9810343,1998-10-13
9810344,1998-10-13
9810345,1998-10-13
9810346,1998-10-13
9810347,1998-10-13
9810348,1998-10-13
9810349,1998-10-13
9810350,1998-10-13
9810351,1998-10-13
9810352,1998-10-13
9810353,1998-10-14
9810354,1998-10-14
9810355,1998-10-14
9810356,1998-10-14
9810357,1998-10-14
9810358,1998-10-14
9810359,1998-10-14
9810360,1998-10-14
9810361,1998-10-14
9810362,1998-10-14
9810363,1998-10-14
9810364,1998-10-14
9810365,1998-10-15
9810366,1998-10-15
9810367,1998-10-15
9810368,1998-10-15
9810369,1998-10-15
9810370,1998-10-15
9810371,1998-10-15
9810372,1998-10-15
9810373,1998-10-15
9810374,1998-10-15
9810375,1998-10-15
9810376,1998-10-15
9810377,1998-10-15
9810378,1998-10-15
9810379,1998-10-16
9810380,1998-10-16
9810381,1998-10-16
9810382,1998-10-16
9810383,1998-10-16
9810384,1998-10-16
9810385,1998-10-16
9810386,1998-10-16
9810387,1998-10-16
9810388,1998-10-16
9810389,1998-10-16
9810390,1998-10-16
9810391,1998-10-16
9810392,1998-10-16
9810393,1998-10-16
9810394,1998-10-16
9810395,1998-10-17
9810396,1998-10-17
9810397,1998-10-19
9810398,1998-10-19
9810399,1998-10-19
9810400,1998-10-19
9810401,1998-10-19
9810402,1998-10-19
9810403,1998-10-19
9810404,1998-10-19
9810405,1998-10-19
9810406,1998-10-19
9810407,1998-10-19
9810408,1998-10-19
9810409,1998-10-19
9810410,1998-10-19
9810411,1998-10-20
9810412,1998-10-20
9810413,1998-10-20
9810414,1998-10-20
9810415,1998-10-20
9810416,1998-10-20
9810417,1998-10-20
9810418,1998-10-20
9810419,1998-10-20
9810420,1998-10-20
9810421,1998-10-20
9810422,1998-10-20
9810423,1998-10-20
9810424,1998-10-20
9810425,1998-10-21
9810426,1998-10-21
9810427,1998-10-21
9810428,1998-10-21
9810429,1998-10-21
9810430,1998-10-21
9810431,1998-10-21
9810432,1998-10-21
9810433,1998-10-21
9810434,1998-10-21
9810435,1998-10-21
9810436,1998-10-21
9810437,1998-10-21
9810438,1998-10-21
9810439,1998-10-21
9810440,1998-10-21
9810441,1998-10-21
9810442,1998-10-21
9810443,1998-10-22
9810444,1998-10-22
9810445,1998-10-22
9810446,1998-10-22
9810447,1998-10-22
9810448,1998-10-22
9810449,1998-10-22
9810450,1998-10-22
9810451,1998-10-22
9810452,1998-10-22
9810453,1998-10-22
9810454,1998-10-22
9810455,1998-10-22
9810456,1998-10-22
9810457,1998-10-22
9810458,1998-10-23
9810459,1998-10-23
9810460,1998-10-23
9810461,1998-10-23
9810462,1998-10-23
9810463,1998-10-23
9810464,1998-10-23
9810465,1998-10-23
9810466,1998-10-23
9810467,1998-10-23
9810468,1998-10-24
9810469,1998-10-24
9810470,1998-10-26
9810471,1998-10-25
9810472,1998-10-25
9810473,1998-10-25
9810474,1998-10-26
9810475,1998-10-26
9810476,1998-10-26
9810477,1998-10-26
9810478,1998-10-26
9810479,1998-10-26
9810480,1998-10-26
9810481,1998-10-26
9810482,1998-10-26
9810483,1998-10-26
9810484,1998-10-26
9810485,1998-10-26
9810486,1998-10-26
9810487,1998-10-26
9810488,1998-10-26
9810489,1998-10-26
9810490,1998-10-27
9810491,1998-10-27
9810492,1998-10-27
9810493,1998-10-27
9810494,1998-10-27
9810495,1998-10-27
9810496,1998-10-27
9810497,1998-10-27
9810498,1998-10-27
9810499,1998-10-27
9810500,1998-10-27
9810501,1998-10-27
9810502,1998-10-28
9810503,1998-10-28
9810504,1998-10-28
9810505,1998-10-28
9810506,1998-10-28
9810507,1998-10-28
9810508,1998-10-28
9810509,1998-10-28
9810510,1998-10-28
9810511,1998-10-28
9810512,1998-10-28
9810513,1998-10-28
9810514,1998-10-28
9810515,1998-10-29
9810516,1998-10-29
9810517,1998-10-29
9810518,1998-10-29
9810519,1998-10-29
9810520,1998-10-29
9810521,1998-10-29
9810522,1998-10-29
9810523,1998-10-29
9810524,1998-10-29
9810525,1998-10-29
9810526,1998-10-29
9810527,1998-10-29
9810528,1998-10-29
9810529,1998-10-29
9810530,1998-10-29
9810531,1998-10-29
9810532,1998-10-29
9810533,1998-10-29
9810534,1998-10-29
9810535,1998-10-29
9810536,1998-10-30
9810537,1998-10-30
9810538,1998-10-30
9810539,1998-10-30
9810540,1998-10-30
9810541,1998-10-30
9810542,1998-10-30
9810543,1998-10-30
9810544,1998-10-30
9810545,1998-10-30
9810546,1998-10-30
9810547,1998-10-30
9810548,1998-10-30
9810549,1998-10-30
9810550,1998-10-30
9810551,1998-10-30
9810552,1998-10-30
9810553,1998-10-30
119810006,1998-10-01
119810065,1998-10-05
119810075,1998-10-06
119810076,1998-10-06
119810102,1998-10-07
119810108,1998-10-07
119810121,1998-10-08
119810133,1998-10-08
119810204,1998-10-13
119810206,1998-10-14
119810207,1998-10-14
119810286,1998-10-19
119810308,1998-10-20
119810332,1998-10-21
119810339,1998-10-21
119810366,1998-10-22
119810372,1998-10-22
119810389,1998-10-23
119810393,1998-10-23
119810447,1998-10-28
119810483,1998-10-29
119810130,1998-10-12
119810180,1998-10-15
119810324,1998-10-23
119810396,1998-10-29
119810044,1998-10-13
119810049,1998-10-15
119810054,1998-10-17
119810019,1998-10-08
119810022,1998-10-09
119810037,1998-10-23
119810002,1998-10-01
119810005,1998-10-02
119810012,1998-10-05
119810017,1998-10-07
119810037,1998-10-17
119810040,1998-10-20
119810041,1998-10-20
119810044,1998-10-21
119810051,1998-10-23
119810052,1998-10-26
119810053,1998-10-26
119810058,1998-10-27
119810063,1998-10-28
119810066,1998-10-30
119810010,1998-10-01
119810014,1998-10-02
119810020,1998-10-02
119810043,1998-10-07
119810049,1998-10-07
119810058,1998-10-08
119810070,1998-10-10
119810082,1998-10-12
119810087,1998-10-13
119810089,1998-10-13
119810104,1998-10-14
119810127,1998-10-16
119810141,1998-10-19
119810144,1998-10-19
119810155,1998-10-20
119810161,1998-10-21
119810167,1998-10-22
119810186,1998-10-23
119810187,1998-10-23
119810192,1998-10-23
119810196,1998-10-23
119810221,1998-10-27
119810222,1998-10-27
119810241,1998-10-29
119810243,1998-10-30
119810002,1998-10-01
119810005,1998-10-07
119810010,1998-10-02
119810012,1998-10-05
119810015,1998-10-05
119810016,1998-10-06
119810017,1998-10-06
119810018,1998-10-06
119810021,1998-10-06
119810022,1998-10-07
119810024,1998-10-09
119810034,1998-10-12
119810038,1998-10-13
119810039,1998-10-13
119810056,1998-10-19
119810072,1998-10-27
119810074,1998-10-28
119810075,1998-10-29
119810080,1998-10-30
9811201,1998-10-31
9811202,1998-10-31
9811203,1998-10-31
9811204,1998-10-31
9811205,1998-10-31
9811206,1998-10-31
9811207,1998-11-01
9811208,1998-11-01
9811209,1998-11-01
9811210,1998-11-01
9811211,1998-11-02
9811212,1998-11-02
9811213,1998-11-02
9811214,1998-11-02
9811215,1998-11-02
9811216,1998-11-02
9811217,1998-11-02
9811218,1998-11-02
9811219,1998-11-02
9811220,1998-11-02
9811221,1998-11-02
9811222,1998-11-02
9811223,1998-11-02
9811224,1998-11-02
9811225,1998-11-02
9811226,1998-11-03
9811227,1998-11-03
9811228,1998-11-03
9811229,1998-11-03
9811230,1998-11-03
9811231,1998-11-03
9811232,1998-11-03
9811233,1998-11-03
9811234,1998-11-03
9811235,1998-11-03
9811236,1998-11-03
9811237,1998-11-04
9811238,1998-11-04
9811239,1998-11-04
9811240,1998-11-04
9811241,1998-11-04
9811242,1998-11-04
9811243,1998-11-04
9811244,1998-11-04
9811245,1998-11-04
9811246,1998-11-04
9811247,1998-11-04
9811248,1998-11-04
9811249,1998-11-05
9811250,1998-11-05
9811251,1998-11-05
9811252,1998-11-05
9811253,1998-11-05
9811254,1998-11-05
9811255,1998-11-05
9811256,1998-11-05
9811257,1998-11-05
9811258,1998-11-06
9811259,1998-11-06
9811260,1998-11-06
9811261,1998-11-06
9811262,1998-11-06
9811263,1998-11-06
9811264,1998-11-06
9811265,1998-11-06
9811266,1998-11-06
9811267,1998-11-06
9811268,1998-11-06
9811269,1998-11-07
9811270,1998-11-07
9811271,1998-11-07
9811272,1998-11-08
9811273,1998-11-08
9811274,1998-11-09
9811275,1998-11-09
9811276,1998-11-09
9811277,1998-11-09
9811278,1998-11-09
9811279,1998-11-09
9811280,1998-11-09
9811281,1998-11-09
9811282,1998-11-09
9811283,1998-11-09
9811284,1998-11-09
9811285,1998-11-10
9811286,1998-11-10
9811287,1998-11-10
9811288,1998-11-10
9811289,1998-11-10
9811290,1998-11-10
9811291,1998-11-10
9811292,1998-11-10
9811293,1998-11-10
9811294,1998-11-10
9811295,1998-11-10
9811296,1998-11-10
